codigoInterno,Nom Reducido,idItem,idTipoIVA,idTipoIVA,idCategoria,IDSubRubro,Codigo_de_Envase_asociado,Porc_de_Impuesto_Interno,precio_final,FechaUltimoPrecio,FechaUltimoPrecio,descrip reducida,Eliminacion_de_item,Tipo de Unidad,Unidad,Dias_de_Vencimiento,Tamanio de Letra,FechaUltimoPrecio,FechaUltimoPrecio,Codigo_Adicional,Permite_Modif_Descripcion,Precio adicional de venta con IVA,Codigo de Plantilla de Etiqueta,Codigo de IVA Diferencial,UltimoPrecio,Precio_de_Oferta_Etiquetas,IDProducto,Codigo_de_envase_asociado_ERP,Monto_de_Impuesto_Interno,idTipoIVA,idTipoIVA,Aplica_Percepcion_5329,Costo _el_articulo,idProveedor,IDRubro,idMarca,Fecha Inicio,Fecha Fin
18927,ACTILUZOL 50 mg comp.x 60,0,1,1,0,0,0,0,"1037756,31",16/12/2024,16/12/2024,ACTILUZOL 50 mg comp.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"751997,326", ,1038600016, ,-1,1,1,N,-1,0,1,1091,1/12/2024,31/12/2024
18928,INARO 0.5 mg caps.x 100,0,1,1,0,0,0,0,"257856,06",16/12/2024,16/12/2024,INARO 0.5 mg caps.x 100,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"186852,217", ,1038600017, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18929,XITABIN 500 mg comp.x 120,0,1,1,0,0,0,0,"1386900,84",16/12/2024,16/12/2024,XITABIN 500 mg comp.x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1005000,609", ,1038600018, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18930,SUKUBA 500 mg liof.f.a.x 1,0,1,1,0,0,0,0,"5815953,8",16/12/2024,16/12/2024,SUKUBA 500 mg liof.f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4214459,275", ,1038600019, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18931,FILGEN 300 mcg jga.prell.x 5,0,1,1,0,0,0,0,"357646,51",16/12/2024,16/12/2024,FILGEN 300 mcg jga.prell.x 5,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"259164,138", ,1038600022, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18932,CLINID 400 mg comp.rec.x 30,0,1,1,0,0,0,0,"5266485,32",16/12/2024,16/12/2024,CLINID 400 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3816293,71", ,1038600024, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18933,MATURUS 100 mg f.a.x 1,0,1,1,0,0,0,0,"4501920,64",16/12/2024,16/12/2024,MATURUS 100 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3262261,333", ,1038600025, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18934,BENZIMIR 100 mg f.a.x 1,0,1,1,0,0,0,0,"3050669,55",16/12/2024,16/12/2024,BENZIMIR 100 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"2210630,109", ,1038600026, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18935,BENZIMIR 25 mg f.a.x 1,0,1,1,0,0,0,0,"768684,65",16/12/2024,16/12/2024,BENZIMIR 25 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"557017,862", ,1038600027, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18936,SIGNUM 50 mg f.a.x 1,0,1,1,0,0,0,0,"4495946,36",16/12/2024,16/12/2024,SIGNUM 50 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3257932,145", ,1038600028, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18937,DAPIBUS 100 mg comp.rec.x 30,0,1,1,0,0,0,0,"6390773,97",16/12/2024,16/12/2024,DAPIBUS 100 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4630995,63", ,1038600029, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18938,DAPIBUS 50 mg comp.rec.x 60,0,1,1,0,0,0,0,"6390773,97",16/12/2024,16/12/2024,DAPIBUS 50 mg comp.rec.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4630995,63", ,1038600031, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18940,INARO 1 mg caps.x 100,0,1,1,0,0,0,0,"343863,98",16/12/2024,16/12/2024,INARO 1 mg caps.x 100,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"249176,797", ,1038600035, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18941,MYELENZ 10 mg caps.x 21,0,1,1,0,0,0,0,"18105771,17",16/12/2024,16/12/2024,MYELENZ 10 mg caps.x 21,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13120124,04", ,1038600036, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18942,MYELENZ 25 mg caps.x 21,0,1,1,0,0,0,0,"18990247,08",16/12/2024,16/12/2024,MYELENZ 25 mg caps.x 21,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13761048,61", ,1038600037, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18943,BIALKO 200 mg comp.rec.x 30,0,1,1,0,0,0,0,"1989684,23",16/12/2024,16/12/2024,BIALKO 200 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1441800,167", ,1038600038, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18944,BIALKO 400 mg comp.rec.x 30,0,1,1,0,0,0,0,"4079070,68",16/12/2024,16/12/2024,BIALKO 400 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"2955848,319", ,1038600039, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18945,KESTAVA 250 mg comp.x 120,0,1,1,0,0,0,0,"8377510,15",16/12/2024,16/12/2024,KESTAVA 250 mg comp.x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"6070659,529", ,1038600040, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18946,MIASOMA 3.5 mg f.a.x 1,0,1,1,0,0,0,0,"4836770,82",16/12/2024,16/12/2024,MIASOMA 3.5 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3504906,391", ,1038600041, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18947,ANASTRADEX 1 mg comp.x 28,0,1,1,0,0,0,0,"272747,43",16/12/2024,16/12/2024,ANASTRADEX 1 mg comp.x 28,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"197643,065", ,1038600042, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18948,ROXIFER 250 mg comp.disp. x 28,0,1,1,0,0,0,0,"1154979,2",16/12/2024,16/12/2024,ROXIFER 250 mg comp.disp. x 28,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"836941,449", ,1038600044, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18949,ROXIFER 500 mg comp.disp. x 28,0,1,1,0,0,0,0,"2309942,21",16/12/2024,16/12/2024,ROXIFER 500 mg comp.disp. x 28,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1673871,167", ,1038600045, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18950,DIMERE 250 mg a.x 2+kit admin.,0,1,1,0,0,0,0,"3854318,99",16/12/2024,16/12/2024,DIMERE 250 mg a.x 2+kit admin.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"2792984,775", ,1038600047, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18951,POSTEP 100 mg comp.rec.x 30,0,1,1,0,0,0,0,"5488221,1",16/12/2024,16/12/2024,POSTEP 100 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3976971,812", ,1038600048, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18952,POSTEP 150 mg comp.rec.x 30,0,1,1,0,0,0,0,"6315130,23",16/12/2024,16/12/2024,POSTEP 150 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4576181,326", ,1038600049, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18953,MYELENZ 5 mg caps.x 21,0,1,1,0,0,0,0,"17137203,26",16/12/2024,16/12/2024,MYELENZ 5 mg caps.x 21,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12418263,23", ,1038600050, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18954,CARCIVAC 40 mg f.a. x 3,0,1,1,0,0,0,0,"893093,32",16/12/2024,16/12/2024,CARCIVAC 40 mg f.a. x 3,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"647169,072", ,1038600051, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18955,IBRULEU 140 mg caps.x 120,0,1,1,0,0,0,0,"21417110,84",16/12/2024,16/12/2024,IBRULEU 140 mg caps.x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"15519645,54", ,1038600052, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18956,IBRULEU 140 mg caps.x 90,0,1,1,0,0,0,0,"15646552,82",16/12/2024,16/12/2024,IBRULEU 140 mg caps.x 90,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"11338081,75", ,1038600053, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18957,ORNATE 25 mg comp.rec.x 28,0,1,1,0,0,0,0,"2310778,69",16/12/2024,16/12/2024,ORNATE 25 mg comp.rec.x 28,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1674477,312", ,1038600054, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18958,ORNATE 50 mg comp.rec.x 28,0,1,1,0,0,0,0,"4594696,74",16/12/2024,16/12/2024,ORNATE 50 mg comp.rec.x 28,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3329490,391", ,1038600055, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18959,ANTIXAN 30 mg a.x 10 x 20 ml,0,1,1,0,0,0,0,"7757453,12",16/12/2024,16/12/2024,ANTIXAN 30 mg a.x 10 x 20 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5621342,841", ,1038600056, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18960,SPECTRILA 10000 UI pvo.liof.iny.x1,0,1,1,0,0,0,0,"1464637,79",16/12/2024,16/12/2024,SPECTRILA 10000 UI pvo.liof.iny.x1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1061331,732", ,1038600057, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18961,VINORGEN ORAL 20 mg caps.bl. x 1,0,1,1,0,0,0,0,"298806,42",16/12/2024,16/12/2024,VINORGEN ORAL 20 mg caps.bl. x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"216526,391", ,1038600058, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18962,VINORGEN ORAL 30 mg caps.bl. x 1,0,1,1,0,0,0,0,"448213,07",16/12/2024,16/12/2024,VINORGEN ORAL 30 mg caps.bl. x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"324792,08", ,1038600059, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18963,TEMASTE 15 mg comp.rec.x 20,0,1,1,0,0,0,0,"2408817,08",16/12/2024,16/12/2024,TEMASTE 15 mg comp.rec.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1745519,623", ,1038600060, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18964,TEMASTE 15 mg comp.rec.x 60,0,1,1,0,0,0,0,"7180157,58",16/12/2024,16/12/2024,TEMASTE 15 mg comp.rec.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5203012,739", ,1038600061, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18965,TEMASTE 20 mg comp.rec.x 20,0,1,1,0,0,0,0,"2408817,08",16/12/2024,16/12/2024,TEMASTE 20 mg comp.rec.x 20,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1745519,623", ,1038600062, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18966,TEMASTE 20 mg comp.rec.x 60,0,1,1,0,0,0,0,"7180157,58",16/12/2024,16/12/2024,TEMASTE 20 mg comp.rec.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5203012,739", ,1038600063, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18967,BIOZANIB 20 mg comp.rec.x 30,0,1,1,0,0,0,0,"2444875,95",16/12/2024,16/12/2024,BIOZANIB 20 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1771649,239", ,1038600064, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18968,BIOZANIB 60 mg comp.rec.x 30,0,1,1,0,0,0,0,"7075115,76",16/12/2024,16/12/2024,BIOZANIB 60 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"5126895,478", ,1038600065, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18969,ERITROGEN 40000 UI sol.f.a.x 1 ml,0,1,1,0,0,0,0,"399502,33",16/12/2024,16/12/2024,ERITROGEN 40000 UI sol.f.a.x 1 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"289494,442", ,1038600066, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18970,KALISMA 200 mg comp.rec.x 50,0,1,1,0,0,0,0,"2235720,18",16/12/2024,16/12/2024,KALISMA 200 mg comp.rec.x 50,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1620087,087", ,1038600067, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18971,KALISMA 50 mg comp.rec.x 50,0,1,1,0,0,0,0,"643411,8",16/12/2024,16/12/2024,KALISMA 50 mg comp.rec.x 50,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"466240,435", ,1038600068, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18972,BIOPONIB 15 mg comp.rec.x 30,0,1,1,0,0,0,0,"14370130,96",16/12/2024,16/12/2024,BIOPONIB 15 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"10413138,38", ,1038600069, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18973,BIOPONIB 15 mg comp.rec.x 60,0,1,1,0,0,0,0,"27140195,68",16/12/2024,16/12/2024,BIOPONIB 15 mg comp.rec.x 60,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19666808,46", ,1038600070, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18974,BIOPONIB 45 mg comp.rec.x 30,0,1,1,0,0,0,0,"27384321,14",16/12/2024,16/12/2024,BIOPONIB 45 mg comp.rec.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"19843710,97", ,1038600071, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18975,DALCARA 200 mg comp.x 112,0,1,1,0,0,0,0,"10088742,9",16/12/2024,16/12/2024,DALCARA 200 mg comp.x 112,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7310683,261", ,1038600072, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18976,GOMBRICH 60 mg f.a.x 1,0,1,1,0,0,0,0,"9875420,72",16/12/2024,16/12/2024,GOMBRICH 60 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7156101,971", ,1038600074, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18977,RAGNEROL 50 mg f.a. x 1,0,1,1,0,0,0,0,"381226,95",16/12/2024,16/12/2024,RAGNEROL 50 mg f.a. x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"276251,413", ,1038600075, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18978,RAGNEROL 70 mg f.a. x 1,0,1,1,0,0,0,0,"445776,25",16/12/2024,16/12/2024,RAGNEROL 70 mg f.a. x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"323026,268", ,1038600076, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18979,TSUMIS 60 mg fco.a.x 1,0,1,1,0,0,0,0,"9627323,65",16/12/2024,16/12/2024,TSUMIS 60 mg fco.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"6976321,486", ,1038600077, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18980,VETRANO 100 mg caps.x 21,0,1,1,0,0,0,0,"6663320,97",16/12/2024,16/12/2024,VETRANO 100 mg caps.x 21,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4828493,457", ,1038600078, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18981,VETRANO 125 mg caps.x 21,0,1,1,0,0,0,0,"6663320,97",16/12/2024,16/12/2024,VETRANO 125 mg caps.x 21,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4828493,457", ,1038600079, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18982,VETRANO 75 mg caps.x 21,0,1,1,0,0,0,0,"6663320,97",16/12/2024,16/12/2024,VETRANO 75 mg caps.x 21,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4828493,457", ,1038600080, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18983,HUTUS 40 mg caps.x 120,0,1,1,0,0,0,0,"9839960,28",16/12/2024,16/12/2024,HUTUS 40 mg caps.x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,7130406, ,1038600081, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18984,IMPILO 75 mg caps.x 100,0,1,1,0,0,0,0,"16768235,57",16/12/2024,16/12/2024,IMPILO 75 mg caps.x 100,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"12150895,34", ,1038600082, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18985,LIPECELTE vial x 1,0,1,1,0,0,0,0,"8926102,32",16/12/2024,16/12/2024,LIPECELTE vial x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"6468190,087", ,1038600083, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18986,NILTARA 150 mg caps.x 120,0,1,1,0,0,0,0,"5143141,28",16/12/2024,16/12/2024,NILTARA 150 mg caps.x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"3726913,971", ,1038600084, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18987,NILTARA 200 mg caps.x 120,0,1,1,0,0,0,0,"6619573,92",16/12/2024,16/12/2024,NILTARA 200 mg caps.x 120,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"4796792,696", ,1038600085, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18988,TAMOXIS 20 mg comp.x 30,0,1,1,0,0,0,0,"45556,47",16/12/2024,16/12/2024,TAMOXIS 20 mg comp.x 30,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"33011,935", ,1038600101, ,-1,1,1,N,-1,0,1,939,1/12/2024,31/12/2024
18989,MITOXGEN 20 mg iny.f.a.x 10 ml,0,1,1,0,0,0,0,"931352,77",16/12/2024,16/12/2024,MITOXGEN 20 mg iny.f.a.x 10 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"674893,312", ,1038600201, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18990,CARBOXTIE 150 mg iny.f.a.x 1,0,1,1,0,0,0,0,"232217,96",16/12/2024,16/12/2024,CARBOXTIE 150 mg iny.f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"168273,884", ,1038600302, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18991,VP-GEN 100 mg a.x 1,0,1,1,0,0,0,0,"61314,99",16/12/2024,16/12/2024,VP-GEN 100 mg a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"44431,152", ,1038600601, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18992,DOXTIE 50 mg iny.f.a.x 1,0,1,1,0,0,0,0,"133262,69",16/12/2024,16/12/2024,DOXTIE 50 mg iny.f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"96567,167", ,1038600702, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18993,PANATAXEL 30 mg f.a.x 1 x 5 ml,0,1,1,0,0,0,0,"242322,21",16/12/2024,16/12/2024,PANATAXEL 30 mg f.a.x 1 x 5 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"175595,804", ,1038601301, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18994,PANATAXEL 100 mg f.a.x 1,0,1,1,0,0,0,0,"831544,73",16/12/2024,16/12/2024,PANATAXEL 100 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"602568,645", ,1038601303, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18995,PANATAXEL 300 mg f.a.x1 c/set inf.,0,1,1,0,0,0,0,"2481416,34",16/12/2024,16/12/2024,PANATAXEL 300 mg f.a.x1 c/set inf.,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"1798127,783", ,1038601304, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18996,PANATAXEL 150 mg f.a.x 1,0,1,1,0,0,0,0,"1161550,34",16/12/2024,16/12/2024,PANATAXEL 150 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"841703,145", ,1038601305, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18997,ANDROSTAT 50 mg comp.x 50,0,1,1,0,0,0,0,"157249,41",16/12/2024,16/12/2024,ANDROSTAT 50 mg comp.x 50,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"113948,848", ,1038601501, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18998,OCTANATE 500 UI liof.f.a.x 1,0,1,1,0,0,0,0,"1646624,76",13/12/2024,13/12/2024,OCTANATE 500 UI liof.f.a.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1193206,348", ,1038601602, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
18999,OCTANATE 1000 UI liof.f.a.x 1,0,1,1,0,0,0,0,"3539242,41",13/12/2024,13/12/2024,OCTANATE 1000 UI liof.f.a.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"2564668,413", ,1038601603, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19000,OCTAGAM 10% 5 g f.a.x 1 x 50 ml,0,1,1,0,0,0,0,"2647138,19",13/12/2024,13/12/2024,OCTAGAM 10% 5 g f.a.x 1 x 50 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1918216,08", ,1038601804, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19001,BIDROSTAT 50 mg comp.x 28,0,1,1,0,0,0,0,"248049,86",16/12/2024,16/12/2024,BIDROSTAT 50 mg comp.x 28,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"179746,275", ,1038601901, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19002,OXALTIE 50 mg iny.f.a.x 1,0,1,1,0,0,0,0,"402278,42",16/12/2024,16/12/2024,OXALTIE 50 mg iny.f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"291506,101", ,1038602101, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19003,OXALTIE 100 mg iny.f.a.x 1,0,1,1,0,0,0,0,"817379,49",16/12/2024,16/12/2024,OXALTIE 100 mg iny.f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"592303,978", ,1038602102, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19004,MITOTIE 20 mg f.a.x 1,0,1,1,0,0,0,0,"258776,02",16/12/2024,16/12/2024,MITOTIE 20 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"187518,855", ,1038602202, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19005,IRINOGEN 100 mg iny.f.a.x 1,0,1,1,0,0,0,0,"589670,09",16/12/2024,16/12/2024,IRINOGEN 100 mg iny.f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"427297,167", ,1038602301, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19007,FILGEN 300 mcg jga.prell.x 1,0,1,1,0,0,0,0,"77139,29",16/12/2024,16/12/2024,FILGEN 300 mcg jga.prell.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"55898,036", ,1038602803, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19008,DONATAXEL 20 mg f.a.x 1,0,1,1,0,0,0,0,"339186,13",16/12/2024,16/12/2024,DONATAXEL 20 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"245787,051", ,1038602901, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19009,DONATAXEL 80 mg f.a.x 1,0,1,1,0,0,0,0,"1327082,31",16/12/2024,16/12/2024,DONATAXEL 80 mg f.a.x 1,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"961653,848", ,1038602902, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19010,ERITROGEN 2000 UI sol.f.a.x 1 ml,0,1,1,0,0,0,0,"18318,58",16/12/2024,16/12/2024,ERITROGEN 2000 UI sol.f.a.x 1 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"13274,333", ,1038603002, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19011,ERITROGEN 4000 UI sol.f.a.x 1 ml,0,1,1,0,0,0,0,"32882,68",16/12/2024,16/12/2024,ERITROGEN 4000 UI sol.f.a.x 1 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"23828,029", ,1038603003, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
19012,ERITROGEN 10000 UI sol.f.a.x 1 ml,0,1,1,0,0,0,0,"102257,86",16/12/2024,16/12/2024,ERITROGEN 10000 UI sol.f.a.x 1 ml,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"74099,899", ,1038603004, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
